,Year,Month,DayofMonth,DayOfWeek,Actual_Shipment_Time,Planned_Shipment_Time,Planned_Delivery_Time,Carrier_Name,Carrier_Num,Planned_TimeofTravel,Shipment_Delay,Source,Destination,Distance,Delivery_Status
7922,2020,1,5,6,1252.0,1240,1340,WN,331,120,12.0,PHX,SMF,647,0.0
7923,2020,1,5,6,1518.0,1500,1600,WN,877,120,18.0,PHX,SMF,647,1.0
7924,2020,1,5,6,1837.0,1810,1910,WN,2453,120,27.0,PHX,SMF,647,1.0
7925,2020,1,5,6,1644.0,1635,1735,WN,3941,120,9.0,PHX,SMF,647,0.0
7926,2020,1,5,6,1138.0,1135,1155,WN,259,80,3.0,PHX,SNA,338,0.0
7927,2020,1,5,6,932.0,935,955,WN,814,80,-3.0,PHX,SNA,338,0.0
7928,2020,1,5,6,1532.0,1515,1530,WN,1413,75,17.0,PHX,SNA,338,1.0
7929,2020,1,5,6,1928.0,1925,1935,WN,2093,70,3.0,PHX,SNA,338,0.0
7930,2020,1,5,6,1733.0,1720,1730,WN,2707,70,13.0,PHX,SNA,338,0.0
7931,2020,1,5,6,1333.0,1330,1345,WN,3501,75,3.0,PHX,SNA,338,0.0
7932,2020,1,5,6,2329.0,2040,35,WN,745,175,169.0,PHX,STL,1262,1.0
7933,2020,1,5,6,1527.0,1450,1845,WN,752,175,37.0,PHX,STL,1262,1.0
7934,2020,1,5,6,1720.0,1705,2055,WN,868,170,15.0,PHX,STL,1262,0.0
7935,2020,1,5,6,1107.0,1055,1450,WN,3333,175,12.0,PHX,STL,1262,0.0
7936,2020,1,5,6,936.0,935,1530,WN,369,235,1.0,PHX,TPA,1788,0.0
7937,2020,1,5,6,1358.0,1355,1710,WN,627,135,3.0,PHX,TUL,935,0.0
7938,2020,1,5,6,1011.0,1010,1325,WN,3235,135,1.0,PHX,TUL,935,0.0
7939,2020,1,5,6,1004.0,1005,1100,WN,1414,55,-1.0,PIT,BWI,210,0.0
7940,2020,1,5,6,1927.0,1925,2020,WN,3657,55,2.0,PIT,BWI,210,0.0
7941,2020,1,5,6,1706.0,1645,1840,WN,94,295,21.0,PIT,LAS,1910,1.0
7942,2020,1,5,6,823.0,820,1015,WN,3833,295,3.0,PIT,LAS,1910,0.0
7943,2020,1,5,6,720.0,720,945,WN,987,145,0.0,PIT,MCO,834,0.0
7944,2020,1,5,6,1242.0,1235,1455,WN,2560,140,7.0,PIT,MCO,834,0.0
7945,2020,1,5,6,2008.0,2010,2225,WN,3592,135,-2.0,PIT,MCO,834,0.0
7946,2020,1,5,6,1839.0,1755,1830,WN,490,95,44.0,PIT,MDW,402,1.0
7947,2020,1,5,6,1454.0,1410,1435,WN,921,85,44.0,PIT,MDW,402,1.0
7948,2020,1,5,6,1208.0,1205,1235,WN,2361,90,3.0,PIT,MDW,402,0.0
7949,2020,1,5,6,856.0,900,935,WN,3501,95,-4.0,PIT,MDW,402,0.0
7950,2020,1,5,6,744.0,745,830,WN,3943,105,-1.0,PIT,MDW,402,0.0
7951,2020,1,5,6,1500.0,1455,1610,WN,374,75,5.0,PIT,PHL,267,0.0
7952,2020,1,5,6,1811.0,1815,1950,WN,548,95,-4.0,PIT,PHL,267,0.0
7953,2020,1,5,6,1244.0,1245,1355,WN,1236,70,-1.0,PIT,PHL,267,0.0
7954,2020,1,5,6,755.0,755,905,WN,2724,70,0.0,PIT,PHL,267,0.0
7955,2020,1,5,6,1050.0,1055,1205,WN,2964,70,-5.0,PIT,PHL,267,0.0
7956,2020,1,5,6,1421.0,1325,1615,WN,1013,290,56.0,PIT,PHX,1813,1.0
7957,2020,1,5,6,1518.0,1500,1735,WN,107,155,18.0,PIT,TPA,873,1.0
7958,2020,1,5,6,1017.0,1015,1200,WN,1151,165,2.0,PVD,BNA,907,0.0
7959,2020,1,5,6,811.0,815,935,WN,354,80,-4.0,PVD,BWI,328,0.0
7960,2020,1,5,6,1631.0,1630,1750,WN,421,80,1.0,PVD,BWI,328,0.0
7961,2020,1,5,6,1120.0,1105,1220,WN,983,75,15.0,PVD,BWI,328,0.0
7962,2020,1,5,6,1747.0,1730,1850,WN,1062,80,17.0,PVD,BWI,328,1.0
7963,2020,1,5,6,1920.0,1925,2045,WN,1154,80,-5.0,PVD,BWI,328,0.0
7964,2020,1,5,6,1302.0,1300,1415,WN,1161,75,2.0,PVD,BWI,328,0.0
7965,2020,1,5,6,1815.0,1815,1935,WN,2034,80,0.0,PVD,BWI,328,0.0
7966,2020,1,5,6,935.0,925,1040,WN,2442,75,10.0,PVD,BWI,328,0.0
7967,2020,1,5,6,712.0,715,835,WN,2640,80,-3.0,PVD,BWI,328,0.0
7968,2020,1,5,6,1502.0,1455,1610,WN,2795,75,7.0,PVD,BWI,328,0.0
7969,2020,1,5,6,742.0,740,1110,WN,2988,210,2.0,PVD,FLL,1188,0.0
7970,2020,1,5,6,730.0,730,1040,WN,3423,370,0.0,PVD,LAS,2363,0.0
7971,2020,1,5,6,733.0,720,1030,WN,499,190,13.0,PVD,MCO,1073,0.0
7972,2020,1,5,6,1239.0,1230,1540,WN,678,190,9.0,PVD,MCO,1073,0.0
7973,2020,1,5,6,1710.0,1705,2010,WN,1030,185,5.0,PVD,MCO,1073,0.0
7974,2020,1,5,6,940.0,945,1250,WN,2368,185,-5.0,PVD,MCO,1073,0.0
7975,2020,1,5,6,2029.0,2030,2330,WN,2451,180,-1.0,PVD,MCO,1073,0.0
7976,2020,1,5,6,1613.0,1545,1850,WN,3134,185,28.0,PVD,MCO,1073,1.0
7977,2020,1,5,6,1036.0,1030,1210,WN,299,160,6.0,PVD,MDW,842,0.0
7978,2020,1,5,6,2023.0,1925,2105,WN,393,160,58.0,PVD,MDW,842,1.0
7979,2020,1,5,6,1454.0,1455,1635,WN,3841,160,-1.0,PVD,MDW,842,0.0
7980,2020,1,5,6,826.0,825,940,WN,723,75,1.0,PVD,PHL,238,0.0
7981,2020,1,5,6,1358.0,1340,1500,WN,1338,80,18.0,PVD,PHL,238,1.0
7982,2020,1,5,6,1559.0,1540,1710,WN,1410,90,19.0,PVD,PHL,238,1.0
7983,2020,1,5,6,1959.0,2005,2125,WN,2731,80,-6.0,PVD,PHL,238,0.0
7984,2020,1,5,6,1619.0,1605,2000,WN,193,355,14.0,PVD,PHX,2277,0.0
7985,2020,1,5,6,651.0,655,1010,WN,77,195,-4.0,PVD,TPA,1137,0.0
7986,2020,1,5,6,1341.0,1335,1650,WN,3405,195,6.0,PVD,TPA,1137,0.0
7987,2020,1,5,6,1857.0,1855,2210,WN,3580,195,2.0,PVD,TPA,1137,0.0
7988,2020,1,5,6,2015.0,2020,2055,WN,312,95,-5.0,RDU,BNA,443,0.0
7989,2020,1,5,6,826.0,825,900,WN,341,95,1.0,RDU,BNA,443,0.0
7990,2020,1,5,6,1801.0,1740,1815,WN,601,95,21.0,RDU,BNA,443,1.0
7991,2020,1,5,6,1314.0,1315,1350,WN,2463,95,-1.0,RDU,BNA,443,0.0
7992,2020,1,5,6,1645.0,1645,1745,WN,269,60,0.0,RDU,BWI,255,0.0
7993,2020,1,5,6,709.0,710,805,WN,358,55,-1.0,RDU,BWI,255,0.0
7994,2020,1,5,6,1534.0,1520,1620,WN,1516,60,14.0,RDU,BWI,255,0.0
7995,2020,1,5,6,1200.0,1200,1255,WN,2621,55,0.0,RDU,BWI,255,0.0
7996,2020,1,5,6,902.0,900,1000,WN,3569,60,2.0,RDU,BWI,255,0.0
7997,2020,1,5,6,1722.0,1715,1930,WN,383,315,7.0,RDU,LAS,2027,0.0
7998,2020,1,5,6,721.0,715,930,WN,1945,315,6.0,RDU,LAS,2027,0.0
7999,2020,1,5,6,818.0,820,1005,WN,122,105,-2.0,RDU,MCO,534,0.0
8000,2020,1,5,6,1046.0,1050,1230,WN,606,100,-4.0,RDU,MCO,534,0.0
8001,2020,1,5,6,1258.0,1255,1440,WN,1414,105,3.0,RDU,MCO,534,0.0
8002,2020,1,5,6,1902.0,1835,2020,WN,3046,105,27.0,RDU,MCO,534,1.0
8003,2020,1,5,6,1618.0,1615,1720,WN,166,125,3.0,RDU,MDW,632,0.0
8004,2020,1,5,6,937.0,935,1040,WN,439,125,2.0,RDU,MDW,632,0.0
8005,2020,1,5,6,1832.0,1835,1940,WN,1076,125,-3.0,RDU,MDW,632,0.0
8006,2020,1,5,6,1700.0,1700,1825,WN,197,85,0.0,RDU,PHL,336,0.0
8007,2020,1,5,6,1128.0,1130,1245,WN,198,75,-2.0,RDU,PHL,336,0.0
8008,2020,1,5,6,1327.0,1325,1440,WN,201,75,2.0,RDU,PHL,336,0.0
8009,2020,1,5,6,905.0,905,1020,WN,334,75,0.0,RDU,PHL,336,0.0
8010,2020,1,5,6,1018.0,1015,1320,WN,413,305,3.0,RDU,PHX,1891,0.0
8011,2020,1,5,6,725.0,725,920,WN,1162,115,0.0,RDU,TPA,587,0.0
8012,2020,1,5,6,1040.0,1025,1220,WN,2293,115,15.0,RDU,TPA,587,0.0
8013,2020,1,5,6,1933.0,1910,2100,WN,2634,110,23.0,RDU,TPA,587,1.0
8014,2020,1,5,6,1918.0,1815,2020,WN,239,65,63.0,RNO,BOI,335,1.0
8015,2020,1,5,6,808.0,800,1005,WN,2538,65,8.0,RNO,BOI,335,0.0
8017,2020,1,5,6,1350.0,1255,1410,WN,120,75,55.0,RNO,LAS,345,1.0
8018,2020,1,5,6,1032.0,1030,1140,WN,600,70,2.0,RNO,LAS,345,0.0
8020,2020,1,5,6,2002.0,1910,2020,WN,708,70,52.0,RNO,LAS,345,1.0
8021,2020,1,5,6,1126.0,1115,1225,WN,843,70,11.0,RNO,LAS,345,0.0
8022,2020,1,5,6,1351.0,1340,1455,WN,1027,75,11.0,RNO,LAS,345,0.0
8023,2020,1,5,6,1800.0,1725,1835,WN,1072,70,35.0,RNO,LAS,345,1.0
8024,2020,1,5,6,905.0,855,1005,WN,2113,70,10.0,RNO,LAS,345,0.0
8026,2020,1,5,6,743.0,730,845,WN,3598,75,13.0,RNO,LAS,345,0.0
8027,2020,1,5,6,1140.0,1120,1240,WN,397,80,20.0,RNO,LAX,390,1.0
8028,2020,1,5,6,2039.0,1855,2020,WN,520,85,104.0,RNO,LAX,390,1.0
8029,2020,1,5,6,713.0,705,825,WN,2554,80,8.0,RNO,LAX,390,0.0
8030,2020,1,5,6,1102.0,1050,1640,WN,1021,230,12.0,RNO,MDW,1680,0.0
8031,2020,1,5,6,1033.0,1015,1110,WN,891,55,18.0,RNO,OAK,180,1.0
8033,2020,1,5,6,2013.0,1805,1900,WN,2732,55,128.0,RNO,OAK,180,1.0
8034,2020,1,5,6,1134.0,1125,1255,WN,530,90,9.0,RNO,PDX,444,0.0
8036,2020,1,5,6,2006.0,1725,2005,WN,745,100,161.0,RNO,PHX,601,1.0
8037,2020,1,5,6,939.0,930,1210,WN,1006,100,9.0,RNO,PHX,601,0.0
8038,2020,1,5,6,1200.0,1135,1415,WN,1231,100,25.0,RNO,PHX,601,1.0
8039,2020,1,5,6,720.0,720,910,WN,388,110,0.0,RNO,SAN,488,0.0
8042,2020,1,5,6,701.0,700,850,WN,293,110,1.0,RNO,SEA,564,0.0
8043,2020,1,5,6,859.0,850,950,WN,463,60,9.0,RNO,SJC,188,0.0
8044,2020,1,5,6,1334.0,1215,1315,WN,1002,60,79.0,RNO,SJC,188,1.0
8046,2020,1,5,6,1247.0,1240,1500,WN,2969,80,7.0,RNO,SLC,422,0.0
8047,2020,1,5,6,1828.0,1825,2045,WN,1830,140,3.0,RSW,BWI,919,0.0
8048,2020,1,5,6,1103.0,1110,1330,WN,3047,140,-7.0,RSW,BWI,919,0.0
8049,2020,1,5,6,1924.0,1910,2150,WN,3485,160,14.0,RSW,ISP,1101,0.0
8050,2020,1,5,6,1500.0,1430,1520,WN,630,50,30.0,RSW,MCO,133,1.0
8051,2020,1,5,6,807.0,810,855,WN,837,45,-3.0,RSW,MCO,133,0.0
8052,2020,1,5,6,1632.0,1630,1720,WN,1305,50,2.0,RSW,MCO,133,0.0
8053,2020,1,5,6,1023.0,1025,1115,WN,3754,50,-2.0,RSW,MCO,133,0.0
8054,2020,1,5,6,1336.0,1340,1535,WN,869,175,-4.0,RSW,MDW,1105,0.0
8055,2020,1,5,6,701.0,705,900,WN,902,175,-4.0,RSW,MDW,1105,0.0
8056,2020,1,5,6,1945.0,1945,2140,WN,1169,175,0.0,RSW,MDW,1105,0.0
8057,2020,1,5,6,1220.0,1220,1505,WN,3660,165,0.0,RSW,PHL,992,0.0
8058,2020,1,5,6,1522.0,1345,1625,WN,294,100,97.0,SAN,ABQ,628,1.0
8059,2020,1,5,6,953.0,935,1220,WN,388,105,18.0,SAN,ABQ,628,1.0
8060,2020,1,5,6,808.0,810,1250,WN,297,160,-2.0,SAN,AUS,1164,0.0
8061,2020,1,5,6,1614.0,1525,2005,WN,2529,160,49.0,SAN,AUS,1164,1.0
8062,2020,1,5,6,1539.0,1435,2015,WN,179,220,64.0,SAN,BNA,1751,1.0
8063,2020,1,5,6,942.0,930,1510,WN,764,220,12.0,SAN,BNA,1751,0.0
8064,2020,1,5,6,720.0,715,1505,WN,257,290,5.0,SAN,BWI,2295,0.0
8065,2020,1,5,6,1558.0,1225,2010,WN,505,285,213.0,SAN,BWI,2295,1.0
8066,2020,1,5,6,1347.0,1305,1545,WN,1156,100,42.0,SAN,ELP,636,1.0
8067,2020,1,5,6,815.0,805,1300,WN,588,175,10.0,SAN,HOU,1312,0.0
8068,2020,1,5,6,745.0,735,845,WN,71,70,10.0,SAN,LAS,258,0.0
8069,2020,1,5,6,1832.0,1520,1630,WN,156,70,192.0,SAN,LAS,258,1.0
8070,2020,1,5,6,942.0,920,1030,WN,161,70,22.0,SAN,LAS,258,1.0
8071,2020,1,5,6,1050.0,1025,1135,WN,213,70,25.0,SAN,LAS,258,1.0
8072,2020,1,5,6,1850.0,1725,1835,WN,415,70,85.0,SAN,LAS,258,1.0
8073,2020,1,5,6,1504.0,1355,1505,WN,709,70,69.0,SAN,LAS,258,1.0
8074,2020,1,5,6,1656.0,1555,1705,WN,719,70,61.0,SAN,LAS,258,1.0
8075,2020,1,5,6,1807.0,1800,1910,WN,802,70,7.0,SAN,LAS,258,0.0
8076,2020,1,5,6,2046.0,2030,2140,WN,1341,70,16.0,SAN,LAS,258,1.0
8077,2020,1,5,6,1959.0,1900,2010,WN,2273,70,59.0,SAN,LAS,258,1.0
8078,2020,1,5,6,1722.0,1640,1750,WN,2450,70,42.0,SAN,LAS,258,1.0
8079,2020,1,5,6,1304.0,1200,1315,WN,3835,75,64.0,SAN,LAS,258,1.0
8080,2020,1,5,6,936.0,915,1420,WN,283,185,21.0,SAN,MCI,1333,1.0
8081,2020,1,5,6,2005.0,1845,2345,WN,931,180,80.0,SAN,MCI,1333,1.0
8082,2020,1,5,6,657.0,655,1250,WN,568,235,2.0,SAN,MDW,1728,0.0
8083,2020,1,5,6,2037.0,1855,40,WN,3065,225,102.0,SAN,MDW,1728,1.0
8084,2020,1,5,6,1332.0,1250,1845,WN,3510,235,42.0,SAN,MDW,1728,1.0
8085,2020,1,5,6,1644.0,1610,2200,WN,3662,230,34.0,SAN,MDW,1728,1.0
8086,2020,1,5,6,1348.0,1330,1455,WN,78,85,18.0,SAN,OAK,446,1.0
8087,2020,1,5,6,1136.0,1120,1250,WN,493,90,16.0,SAN,OAK,446,1.0
8088,2020,1,5,6,2001.0,1925,2055,WN,644,90,36.0,SAN,OAK,446,1.0
8089,2020,1,5,6,1802.0,1705,1835,WN,687,90,57.0,SAN,OAK,446,1.0
8090,2020,1,5,6,2105.0,2035,2205,WN,862,90,30.0,SAN,OAK,446,1.0
8091,2020,1,5,6,906.0,840,1010,WN,993,90,26.0,SAN,OAK,446,1.0
8092,2020,1,5,6,1604.0,1505,1630,WN,1071,85,59.0,SAN,OAK,446,1.0
8093,2020,1,5,6,1449.0,1430,1555,WN,1112,85,19.0,SAN,OAK,446,1.0
8094,2020,1,5,6,1931.0,1540,1705,WN,1179,85,231.0,SAN,OAK,446,1.0
8095,2020,1,5,6,1327.0,1255,1425,WN,1314,90,32.0,SAN,OAK,446,1.0
8096,2020,1,5,6,957.0,925,1055,WN,1599,90,32.0,SAN,OAK,446,1.0
8097,2020,1,5,6,1818.0,1740,1910,WN,2612,90,38.0,SAN,OAK,446,1.0
8098,2020,1,5,6,1908.0,1810,1940,WN,2971,90,58.0,SAN,OAK,446,1.0
8099,2020,1,5,6,1134.0,1050,1220,WN,3502,90,44.0,SAN,OAK,446,1.0
8100,2020,1,5,6,1233.0,1200,1330,WN,3679,90,33.0,SAN,OAK,446,1.0
8101,2020,1,5,6,1945.0,1945,2155,WN,114,70,0.0,SAN,PHX,304,0.0
8102,2020,1,5,6,1454.0,1235,1445,WN,316,70,139.0,SAN,PHX,304,1.0
8103,2020,1,5,6,1003.0,1005,1215,WN,342,70,-2.0,SAN,PHX,304,0.0
8104,2020,1,5,6,1714.0,1610,1820,WN,410,70,64.0,SAN,PHX,304,1.0
8105,2020,1,5,6,833.0,820,1030,WN,414,70,13.0,SAN,PHX,304,0.0
8106,2020,1,5,6,711.0,710,915,WN,496,65,1.0,SAN,PHX,304,0.0
8107,2020,1,5,6,1955.0,1800,2010,WN,620,70,115.0,SAN,PHX,304,1.0
8108,2020,1,5,6,1211.0,1145,1355,WN,1022,70,26.0,SAN,PHX,304,1.0
8109,2020,1,5,6,2243.0,1415,1625,WN,1684,70,508.0,SAN,PHX,304,1.0
8110,2020,1,5,6,1808.0,1720,1935,WN,2268,75,48.0,SAN,PHX,304,1.0
8111,2020,1,5,6,1104.0,1105,1315,WN,2703,70,-1.0,SAN,PHX,304,0.0
8112,2020,1,5,6,941.0,925,1105,WN,530,100,16.0,SAN,RNO,488,1.0
8113,2020,1,5,6,1943.0,1755,1935,WN,1511,100,108.0,SAN,RNO,488,1.0
8114,2020,1,5,6,1105.0,1105,1540,WN,832,155,0.0,SAN,SAT,1129,0.0
8116,2020,1,5,6,1511.0,1230,1410,WN,585,100,161.0,SAN,SFO,447,1.0
8117,2020,1,5,6,1850.0,1720,1900,WN,1013,100,90.0,SAN,SFO,447,1.0
8118,2020,1,5,6,1243.0,1015,1155,WN,1597,100,148.0,SAN,SFO,447,1.0
8119,2020,1,5,6,836.0,835,1015,WN,1855,100,1.0,SAN,SFO,447,0.0
8120,2020,1,5,6,1940.0,1910,2050,WN,3839,100,30.0,SAN,SFO,447,1.0
8121,2020,1,5,6,950.0,950,1110,WN,67,80,0.0,SAN,SJC,417,0.0
8122,2020,1,5,6,1421.0,1210,1330,WN,240,80,131.0,SAN,SJC,417,1.0
8123,2020,1,5,6,1526.0,1430,1550,WN,392,80,56.0,SAN,SJC,417,1.0
8124,2020,1,5,6,1208.0,1110,1235,WN,635,85,58.0,SAN,SJC,417,1.0
8125,2020,1,5,6,819.0,820,940,WN,852,80,-1.0,SAN,SJC,417,0.0
8126,2020,1,5,6,1809.0,1730,1850,WN,1188,80,39.0,SAN,SJC,417,1.0
8127,2020,1,5,6,1923.0,1855,2015,WN,1209,80,28.0,SAN,SJC,417,1.0
8128,2020,1,5,6,1711.0,1650,1810,WN,1600,80,21.0,SAN,SJC,417,1.0
8129,2020,1,5,6,800.0,800,935,WN,66,95,0.0,SAN,SMF,480,0.0
8130,2020,1,5,6,1338.0,1230,1405,WN,72,95,68.0,SAN,SMF,480,1.0
8131,2020,1,5,6,1423.0,1340,1515,WN,137,95,43.0,SAN,SMF,480,1.0
8132,2020,1,5,6,1729.0,1710,1840,WN,176,90,19.0,SAN,SMF,480,1.0
8133,2020,1,5,6,1622.0,1530,1700,WN,299,90,52.0,SAN,SMF,480,1.0
8134,2020,1,5,6,1658.0,1620,1750,WN,372,90,38.0,SAN,SMF,480,1.0
8135,2020,1,5,6,2014.0,1930,2105,WN,574,95,44.0,SAN,SMF,480,1.0
8136,2020,1,5,6,725.0,725,900,WN,677,95,0.0,SAN,SMF,480,0.0
8137,2020,1,5,6,1203.0,1115,1250,WN,1010,95,48.0,SAN,SMF,480,1.0
8138,2020,1,5,6,1003.0,1000,1135,WN,2298,95,3.0,SAN,SMF,480,0.0
8139,2020,1,5,6,1903.0,1815,1950,WN,3600,95,48.0,SAN,SMF,480,1.0
8140,2020,1,5,6,1305.0,1210,1420,WN,98,70,55.0,SAN,TUS,367,1.0
8141,2020,1,5,6,2141.0,2110,2320,WN,532,70,31.0,SAN,TUS,367,1.0
8142,2020,1,5,6,1559.0,1505,1715,WN,580,70,54.0,SAN,TUS,367,1.0
8143,2020,1,5,6,1544.0,1540,1745,WN,2113,125,4.0,SAT,BNA,822,0.0
8144,2020,1,5,6,656.0,700,905,WN,3599,125,-4.0,SAT,BNA,822,0.0
8145,2020,1,5,6,709.0,715,1120,WN,903,185,-6.0,SAT,BWI,1407,0.0
8146,2020,1,5,6,1437.0,1435,1840,WN,3419,185,2.0,SAT,BWI,1407,0.0
8147,2020,1,5,6,1728.0,1720,1815,WN,117,55,8.0,SAT,DAL,248,0.0
8149,2020,1,5,6,933.0,920,1015,WN,149,55,13.0,SAT,DAL,248,0.0
8150,2020,1,5,6,1347.0,1350,1445,WN,204,55,-3.0,SAT,DAL,248,0.0
8151,2020,1,5,6,1855.0,1855,1950,WN,572,55,0.0,SAT,DAL,248,0.0
8152,2020,1,5,6,1416.0,1420,1515,WN,766,55,-4.0,SAT,DAL,248,0.0
8153,2020,1,5,6,1056.0,1100,1155,WN,1170,55,-4.0,SAT,DAL,248,0.0
8154,2020,1,5,6,1246.0,1245,1340,WN,2906,55,1.0,SAT,DAL,248,0.0
8155,2020,1,5,6,1544.0,1535,1630,WN,3168,55,9.0,SAT,DAL,248,0.0
8156,2020,1,5,6,1104.0,1110,1140,WN,511,90,-6.0,SAT,ELP,496,0.0
8157,2020,1,5,6,1737.0,1735,1805,WN,1414,90,2.0,SAT,ELP,496,0.0
8158,2020,1,5,6,755.0,755,840,WN,147,45,0.0,SAT,HOU,192,0.0
8159,2020,1,5,6,1723.0,1715,1805,WN,266,50,8.0,SAT,HOU,192,0.0
8160,2020,1,5,6,844.0,845,930,WN,268,45,-1.0,SAT,HOU,192,0.0
8162,2020,1,5,6,1356.0,1400,1450,WN,714,50,-4.0,SAT,HOU,192,0.0
8163,2020,1,5,6,2023.0,1935,2020,WN,2015,45,48.0,SAT,HOU,192,1.0
8164,2020,1,5,6,1147.0,1145,1235,WN,2176,50,2.0,SAT,HOU,192,0.0
8165,2020,1,5,6,1617.0,1620,1710,WN,2523,50,-3.0,SAT,HOU,192,0.0
8166,2020,1,5,6,1831.0,1835,1925,WN,3408,50,-4.0,SAT,HOU,192,0.0
8167,2020,1,5,6,823.0,830,920,WN,617,50,-7.0,SAT,HRL,233,0.0
8168,2020,1,5,6,1832.0,1830,1920,WN,1936,50,2.0,SAT,HRL,233,0.0
8169,2020,1,5,6,1742.0,1715,1810,WN,648,175,27.0,SAT,LAS,1069,1.0
8170,2020,1,5,6,645.0,640,740,WN,711,180,5.0,SAT,LAS,1069,0.0
8171,2020,1,5,6,1522.0,1520,1620,WN,2101,180,2.0,SAT,LAS,1069,0.0
8172,2020,1,5,6,1038.0,1040,1140,WN,3575,180,-2.0,SAT,LAS,1069,0.0
8173,2020,1,5,6,1254.0,1245,1405,WN,1609,200,9.0,SAT,LAX,1210,0.0
8174,2020,1,5,6,1014.0,1015,1345,WN,348,150,-1.0,SAT,MCO,1040,0.0
8175,2020,1,5,6,1558.0,1605,1935,WN,832,150,-7.0,SAT,MCO,1040,0.0
8176,2020,1,5,6,700.0,700,930,WN,555,150,0.0,SAT,MDW,1036,0.0
8177,2020,1,5,6,829.0,835,1000,WN,207,145,-6.0,SAT,PHX,843,0.0
8178,2020,1,5,6,1631.0,1635,1805,WN,751,150,-4.0,SAT,PHX,843,0.0
8179,2020,1,5,6,1126.0,1125,1255,WN,3767,150,1.0,SAT,PHX,843,0.0
8180,2020,1,5,6,1257.0,1300,1400,WN,1112,180,-3.0,SAT,SAN,1129,0.0
8181,2020,1,5,6,1248.0,1235,1555,WN,327,140,13.0,SAT,TPA,972,0.0
8182,2020,1,5,6,1638.0,1620,1630,WN,823,70,18.0,SDF,BHM,323,1.0
8183,2020,1,5,6,1826.0,1825,1950,WN,794,85,1.0,SDF,BWI,495,0.0
8184,2020,1,5,6,1325.0,1325,1450,WN,2019,85,0.0,SDF,BWI,495,0.0
8185,2020,1,5,6,1109.0,1110,1235,WN,2727,85,-1.0,SDF,BWI,495,0.0
8186,2020,1,5,6,1620.0,1605,1725,WN,2730,260,15.0,SDF,LAS,1624,0.0
8187,2020,1,5,6,835.0,840,1045,WN,692,125,-5.0,SDF,MCO,718,0.0
8188,2020,1,5,6,1747.0,1730,1935,WN,2808,125,17.0,SDF,MCO,718,1.0
8189,2020,1,5,6,1721.0,1700,1705,WN,718,65,21.0,SDF,MDW,271,1.0
8190,2020,1,5,6,1144.0,1145,1150,WN,806,65,-1.0,SDF,MDW,271,0.0
8191,2020,1,5,6,1353.0,1350,1355,WN,1188,65,3.0,SDF,MDW,271,0.0
8192,2020,1,5,6,744.0,745,755,WN,2295,70,-1.0,SDF,MDW,271,0.0
8193,2020,1,5,6,818.0,820,1025,WN,2545,245,-2.0,SDF,PHX,1506,0.0
8194,2020,1,5,6,1221.0,1220,1225,WN,187,65,1.0,SDF,STL,254,0.0
8195,2020,1,5,6,1703.0,1655,1700,WN,977,65,8.0,SDF,STL,254,0.0
8196,2020,1,5,6,1408.0,1410,1615,WN,702,125,-2.0,SDF,TPA,727,0.0
8197,2020,1,5,6,637.0,640,845,WN,2469,125,-3.0,SDF,TPA,727,0.0
8198,2020,1,5,6,722.0,720,1105,WN,438,165,2.0,SEA,ABQ,1180,0.0
8199,2020,1,5,6,1505.0,1405,1750,WN,972,165,60.0,SEA,ABQ,1180,1.0
8200,2020,1,5,6,1137.0,1135,1745,WN,959,250,2.0,SEA,BNA,1977,0.0
8201,2020,1,5,6,1947.0,1950,2205,WN,336,75,-3.0,SEA,BOI,399,0.0
8202,2020,1,5,6,1530.0,1255,1510,WN,835,75,155.0,SEA,BOI,399,1.0
8203,2020,1,5,6,2108.0,1925,2300,WN,1158,155,103.0,SEA,DEN,1024,1.0
8204,2020,1,5,6,1425.0,1425,1800,WN,1568,155,0.0,SEA,DEN,1024,0.0
8205,2020,1,5,6,942.0,945,1320,WN,1856,155,-3.0,SEA,DEN,1024,0.0
8206,2020,1,5,6,1213.0,1215,1310,WN,337,55,-2.0,SEA,GEG,224,0.0
8207,2020,1,5,6,2205.0,2010,2105,WN,775,55,115.0,SEA,GEG,224,1.0
8208,2020,1,5,6,1729.0,1640,1735,WN,1682,55,49.0,SEA,GEG,224,1.0
8209,2020,1,5,6,850.0,850,945,WN,2471,55,0.0,SEA,GEG,224,0.0
8210,2020,1,5,6,1448.0,1445,1710,WN,559,145,3.0,SEA,LAS,866,0.0
8211,2020,1,5,6,1133.0,1125,1350,WN,2357,145,8.0,SEA,LAS,866,0.0
8212,2020,1,5,6,1351.0,1300,1825,WN,730,205,51.0,SEA,MCI,1489,1.0
8213,2020,1,5,6,639.0,635,1230,WN,208,235,4.0,SEA,MDW,1733,0.0
8214,2020,1,5,6,1343.0,1345,1935,WN,1189,230,-2.0,SEA,MDW,1733,0.0
8215,2020,1,5,6,1104.0,1055,1645,WN,2789,230,9.0,SEA,MDW,1733,0.0
8216,2020,1,5,6,1230.0,1210,1415,WN,481,125,20.0,SEA,OAK,671,1.0
8217,2020,1,5,6,1000.0,1000,1205,WN,639,125,0.0,SEA,OAK,671,0.0
8218,2020,1,5,6,813.0,815,1020,WN,747,125,-2.0,SEA,OAK,671,0.0
8219,2020,1,5,6,2203.0,2100,2305,WN,1687,125,63.0,SEA,OAK,671,1.0
